frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_058173.png,52.12015416156345,46.786363646560616,0.8976635681422706,0.7947208317801799,0.037778236327812985,0.0,0.0,0.0,0.0,0.030479525001331276,22.831587145215394,0.8555348120397315,0.855713307209033,10.640260539833278,0.0213040401840487,2,5
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_058255.png,46.258849645881035,50.06761140958302,1.0823358489159391,0.8328451994248895,0.055590686405026894,0.0,0.0,0.0,0.0,0.028758852974066777,8.37668739016987,0.8765359772962915,0.8811812892791175,9.21742692241319,0.01994911703772515,6,10
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_058451.png,46.86164066244209,51.79660921195588,1.1053093397760196,0.8389524202566697,0.05108432291389318,0.0,0.0,0.0,0.0,0.01844813355343735,0.6550668299696412,0.8378151857153746,0.8228914964462808,9.212748208805582,0.019149231297142768,3,10
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_058858.png,50.29313994355397,46.537312415906015,0.9253212739471944,0.8063129027104745,0.03526212790883434,0.0,0.0,0.0,0.0,0.04839182065072688,33.93109989882315,0.8717138668663056,0.8622953883614258,13.341306222108118,0.02170814238529353,4,8
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_058982.png,52.96344986421002,49.444986880532014,0.9335680910881824,0.7993703072581074,0.05449571329676767,0.0,0.0,0.0,0.0,0.04094334096597263,2.5907862505990735,0.84431248296752,0.8205337313582444,12.991741779109988,0.020295838979962684,4,9
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_059120.png,52.849562676393845,48.68397064153424,0.9211801968450676,0.8249873528941903,0.06461006975877309,0.0,0.0,0.0,0.0,0.014204696735715427,20.329533654614195,0.8631760393597772,0.8811567520666076,9.694031960902997,0.020349557912443205,2,4
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_059652.png,43.85730403642366,32.9675899911455,0.7517012420233506,0.892898982906438,0.012131237020075616,0.0,0.0,0.0,0.0,0.04438468502050162,14.803953219021246,0.9050240464682598,0.8928678415292843,12.12751871129545,0.03160188701887541,1,5
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_060280.png,43.17710274775015,37.725923845474675,0.8737483841494121,0.8978579796581287,0.026715346930081475,0.0,0.0,0.0,0.0,0.04440132594919857,23.871089381756214,0.8991372037392623,0.8948525365734984,10.356208433883761,0.02707979391788107,1,6
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_060524.png,45.78234663720113,39.80966296532713,0.8695417732481413,0.8683935513073113,0.02429908408328452,0.0,0.0,0.0,0.0,0.03980177325736195,7.886552132701418,0.9098947875651672,0.8749377694525278,9.262256740612829,0.025364899962152753,2,7
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_060583.png,43.93099006869375,39.7220575774919,0.9041921756136233,0.8981075935885829,0.03222016614303211,0.0,0.0,0.0,0.0,0.023034373502316418,0.5308156717610117,0.8930273334105995,0.8938732929670085,7.738362581094397,0.025257729747148634,6,11
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_060680.png,45.66317096224506,40.260845415229724,0.8816918422145663,0.873489003674317,0.029161563448532934,0.0,0.0,0.0,0.0,0.04482067735236168,4.986171388252835,0.9145360796216884,0.8686245535010426,9.503855978868861,0.025244951929933226,6,10
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_060808.png,45.05132728047287,39.58261062171772,0.8786114177597901,0.8925561797752809,0.03222016614303211,0.0,0.0,0.0,0.0,0.028975185047127112,1.3165969966451883,0.8923237679970013,0.8882952797712088,8.415581472134871,0.025512405158859677,7,8
